strategy,symbol,signalDate,intendedEntryDate,signalType,holdScore,reason,regimeReason,regimeBenchmarks
final_trend_runner_global_regime,IWM,2024-11-25,2024-11-26,Pullback + Breakout,74.99737214528827,insufficient_cash,,
final_trend_runner_global_regime,MCD,2024-11-25,2024-11-26,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,UNH,2024-11-25,2024-11-26,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,MELI,2024-11-25,2024-11-26,Pullback,97.86848072562358,insufficient_cash,,
final_trend_runner_global_regime,XHB,2024-11-25,2024-11-26,Pullback,93.43125773582128,insufficient_cash,,
final_trend_runner_global_regime,SONY,2024-11-25,2024-11-26,Pullback,93.4155328798186,insufficient_cash,,
final_trend_runner_global_regime,CAT,2024-11-25,2024-11-26,Pullback,92.44897959183673,insufficient_cash,,
final_trend_runner_global_regime,XLB,2024-11-25,2024-11-26,Pullback,84.83033271178027,insufficient_cash,,
final_trend_runner_global_regime,INFY,2024-11-26,2024-11-27,Pullback + Breakout,91.22448979591837,insufficient_cash,,
final_trend_runner_global_regime,MELI,2024-11-26,2024-11-27,Pullback,97.86848072562358,insufficient_cash,,
final_trend_runner_global_regime,CAT,2024-11-26,2024-11-27,Pullback,92.44897959183673,insufficient_cash,,
final_trend_runner_global_regime,BRK-B,2024-11-27,2024-11-29,Pullback + Breakout,92.9536677921449,insufficient_cash,,
final_trend_runner_global_regime,BNBUSDT,2024-11-28,2024-11-29,Pullback,75.11578876379076,insufficient_cash,,
final_trend_runner_global_regime,EWA,2024-11-27,2024-11-29,Pullback,70.00629668319576,insufficient_cash,,
final_trend_runner_global_regime,SPY,2024-11-29,2024-12-02,Pullback + Breakout,95.11533083837162,insufficient_cash,,
final_trend_runner_global_regime,VTI,2024-11-29,2024-12-02,Pullback + Breakout,93.83244961171516,insufficient_cash,,
final_trend_runner_global_regime,SONY,2024-11-29,2024-12-02,Pullback,93.48993764172336,insufficient_cash,,
final_trend_runner_global_regime,EWA,2024-11-29,2024-12-02,Pullback,70.05595425042956,insufficient_cash,,
final_trend_runner_global_regime,MCD,2024-11-29,2024-12-02,Reentrada,100,insufficient_cash,,
final_trend_runner_global_regime,SPY,2024-12-02,2024-12-03,Pullback + Breakout,95.13053205173799,insufficient_cash,,
final_trend_runner_global_regime,VTI,2024-12-02,2024-12-03,Pullback + Breakout,93.84705564140808,insufficient_cash,,
final_trend_runner_global_regime,MSFT,2024-12-02,2024-12-03,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,SMH,2024-12-02,2024-12-03,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,GOOGL,2024-12-02,2024-12-03,Pullback,99.38775510204081,insufficient_cash,,
final_trend_runner_global_regime,GOOG,2024-12-02,2024-12-03,Pullback,99.25170068027211,insufficient_cash,,
final_trend_runner_global_regime,EWT,2024-12-02,2024-12-03,Pullback,89.04915333209512,insufficient_cash,,
final_trend_runner_global_regime,INFY,2024-12-02,2024-12-03,Reentrada,91.22448979591837,insufficient_cash,,
final_trend_runner_global_regime,BNBUSDT,2024-12-03,2024-12-04,Pullback + Breakout,75.20228284152975,insufficient_cash,,
final_trend_runner_global_regime,MCD,2024-12-03,2024-12-04,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,SONY,2024-12-03,2024-12-04,Pullback,93.53954081632654,insufficient_cash,,
final_trend_runner_global_regime,EWT,2024-12-03,2024-12-04,Pullback,89.06310446791184,insufficient_cash,,
final_trend_runner_global_regime,SPY,2024-12-04,2024-12-05,Pullback + Breakout,95.16144996265531,insufficient_cash,,
final_trend_runner_global_regime,VTI,2024-12-04,2024-12-05,Pullback + Breakout,93.87661016316291,insufficient_cash,,
final_trend_runner_global_regime,MCD,2024-12-04,2024-12-05,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,MSFT,2024-12-04,2024-12-05,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,SMH,2024-12-04,2024-12-05,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,GOOGL,2024-12-04,2024-12-05,Pullback,99.43310657596372,insufficient_cash,,
final_trend_runner_global_regime,GOOG,2024-12-04,2024-12-05,Pullback,99.29705215419501,insufficient_cash,,
final_trend_runner_global_regime,MELI,2024-12-04,2024-12-05,Pullback,97.86848072562358,insufficient_cash,,
final_trend_runner_global_regime,INFY,2024-12-04,2024-12-05,Pullback,91.22448979591837,insufficient_cash,,
final_trend_runner_global_regime,EWT,2024-12-04,2024-12-05,Pullback,89.07765826442,insufficient_cash,,
final_trend_runner_global_regime,HON,2024-12-04,2024-12-05,Pullback,88.0488081406964,insufficient_cash,,
final_trend_runner_global_regime,SONY,2024-12-04,2024-12-05,Breakout,93.56434240362812,insufficient_cash,,
final_trend_runner_global_regime,MSFT,2024-12-05,2024-12-06,Pullback + Breakout,100,insufficient_cash,,
final_trend_runner_global_regime,MCD,2024-12-05,2024-12-06,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,INFY,2024-12-05,2024-12-06,Pullback,91.22448979591837,insufficient_cash,,
final_trend_runner_global_regime,BNBUSDT,2024-12-07,2024-12-08,Pullback,75.27789604223129,insufficient_cash,,
final_trend_runner_global_regime,GOOG,2024-12-09,2024-12-10,Pullback,99.36507936507937,insufficient_cash,,
final_trend_runner_global_regime,INFY,2024-12-09,2024-12-10,Pullback,91.22448979591837,insufficient_cash,,
final_trend_runner_global_regime,SONY,2024-12-09,2024-12-10,Breakout,93.63874716553288,insufficient_cash,,
final_trend_runner_global_regime,XHB,2024-12-09,2024-12-10,Reentrada,93.7241410790482,insufficient_cash,,
final_trend_runner_global_regime,CAT,2024-12-09,2024-12-10,Reentrada,92.49433106575964,insufficient_cash,,
final_trend_runner_global_regime,GOOG,2024-12-10,2024-12-11,Pullback + Breakout,99.38775510204081,insufficient_cash,,
final_trend_runner_global_regime,HON,2024-12-10,2024-12-11,Pullback,88.01381142169802,insufficient_cash,,
final_trend_runner_global_regime,SONY,2024-12-10,2024-12-11,Breakout,93.66354875283447,insufficient_cash,,
final_trend_runner_global_regime,GOOG,2024-12-11,2024-12-12,Pullback + Breakout,99.41043083900226,insufficient_cash,,
final_trend_runner_global_regime,SONY,2024-12-11,2024-12-12,Pullback + Breakout,93.68835034013605,insufficient_cash,,
final_trend_runner_global_regime,SPY,2024-12-11,2024-12-12,Pullback,95.23732188155063,insufficient_cash,,
final_trend_runner_global_regime,VTI,2024-12-11,2024-12-12,Pullback,93.94802492138163,insufficient_cash,,
final_trend_runner_global_regime,BNBUSDT,2024-12-11,2024-12-12,Pullback,75.34892779811265,insufficient_cash,,
final_trend_runner_global_regime,SONY,2024-12-12,2024-12-13,Breakout,93.71315192743764,insufficient_cash,,
final_trend_runner_global_regime,BNBUSDT,2024-12-13,2024-12-14,Pullback,75.38459160921992,insufficient_cash,,
final_trend_runner_global_regime,SMH,2024-12-13,2024-12-16,Reentrada,100,insufficient_cash,,
final_trend_runner_global_regime,SMH,2024-12-16,2024-12-17,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,HON,2024-12-16,2024-12-17,Pullback,87.98255661126588,insufficient_cash,,
final_trend_runner_global_regime,HON,2024-12-24,2024-12-26,Pullback,87.92466166575065,insufficient_cash,,
final_trend_runner_global_regime,MCD,2024-12-26,2024-12-27,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,HON,2024-12-26,2024-12-27,Pullback,87.91852818283495,insufficient_cash,,
final_trend_runner_global_regime,XLF,2024-12-26,2024-12-27,Pullback,85.18513416077734,insufficient_cash,,
final_trend_runner_global_regime,VTI,2025-01-06,2025-01-07,Reentrada,94.13457975284106,insufficient_cash,,
final_trend_runner_global_regime,XLI,2025-01-21,2025-01-22,Pullback + Breakout,89.78785032866375,insufficient_cash,,
final_trend_runner_global_regime,ORCL,2025-01-21,2025-01-22,Pullback,97.59637188208616,insufficient_cash,,
final_trend_runner_global_regime,SONY,2025-01-21,2025-01-22,Pullback,94.30839002267574,insufficient_cash,,
final_trend_runner_global_regime,EWT,2025-01-21,2025-01-22,Pullback,89.71147755650274,insufficient_cash,,
final_trend_runner_global_regime,MDY,2025-01-21,2025-01-22,Pullback,83.70173310435362,insufficient_cash,,
final_trend_runner_global_regime,RY,2025-01-21,2025-01-22,Pullback,83.55051422467318,insufficient_cash,,
final_trend_runner_global_regime,SBUX,2025-01-21,2025-01-22,Pullback,78.7772074711917,insufficient_cash,,
final_trend_runner_global_regime,IWM,2025-01-21,2025-01-22,Pullback,75.1398540509685,insufficient_cash,,
final_trend_runner_global_regime,MSFT,2025-01-22,2025-01-23,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,ORCL,2025-01-22,2025-01-23,Breakout,97.59637188208616,insufficient_cash,,
final_trend_runner_global_regime,XLI,2025-01-23,2025-01-24,Pullback + Breakout,89.81050413210055,insufficient_cash,,
final_trend_runner_global_regime,SONY,2025-01-23,2025-01-24,Pullback,94.35799319727892,insufficient_cash,,
final_trend_runner_global_regime,EWT,2025-01-23,2025-01-24,Pullback,89.7541805083496,insufficient_cash,,
final_trend_runner_global_regime,HON,2025-01-23,2025-01-24,Pullback,87.74236526495875,insufficient_cash,,
final_trend_runner_global_regime,SBUX,2025-01-24,2025-01-27,Pullback + Breakout,78.68787601018406,insufficient_cash,,
final_trend_runner_global_regime,RY,2025-01-24,2025-01-27,Pullback,83.65249444262818,insufficient_cash,,
final_trend_runner_global_regime,SONY,2025-01-27,2025-01-28,Pullback,94.4075963718821,insufficient_cash,,
final_trend_runner_global_regime,RY,2025-01-27,2025-01-28,Pullback,83.6864700847027,insufficient_cash,,
final_trend_runner_global_regime,SONY,2025-01-28,2025-01-29,Pullback + Breakout,94.43239795918367,insufficient_cash,,
final_trend_runner_global_regime,RY,2025-01-28,2025-01-29,Pullback + Breakout,83.72055383598746,insufficient_cash,,
final_trend_runner_global_regime,MSFT,2025-01-28,2025-01-29,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,SONY,2025-01-29,2025-01-30,Breakout,94.45719954648527,insufficient_cash,,
final_trend_runner_global_regime,ORCL,2025-01-30,2025-01-31,Pullback,97.59637188208616,insufficient_cash,,
final_trend_runner_global_regime,XLI,2025-01-30,2025-01-31,Pullback,89.86828752015688,insufficient_cash,,
final_trend_runner_global_regime,HON,2025-01-30,2025-01-31,Pullback,87.68601484739514,insufficient_cash,,
final_trend_runner_global_regime,RY,2025-01-30,2025-01-31,Pullback,83.78564738790047,insufficient_cash,,
final_trend_runner_global_regime,MDY,2025-01-30,2025-01-31,Pullback,83.74703653023758,insufficient_cash,,
final_trend_runner_global_regime,XLU,2025-01-30,2025-01-31,Pullback,80.78217504464172,insufficient_cash,,
final_trend_runner_global_regime,IWM,2025-01-30,2025-01-31,Pullback,75.15482711201682,insufficient_cash,,
final_trend_runner_global_regime,KLAC,2025-02-05,2025-02-06,Pullback,99.70521541950113,insufficient_cash,,
final_trend_runner_global_regime,ORCL,2025-02-05,2025-02-06,Pullback,97.59637188208616,insufficient_cash,,
final_trend_runner_global_regime,QCOM,2025-02-05,2025-02-06,Pullback,84.58333333333333,insufficient_cash,,
final_trend_runner_global_regime,MDY,2025-02-05,2025-02-06,Pullback,83.7734573104008,insufficient_cash,,
final_trend_runner_global_regime,XLU,2025-02-05,2025-02-06,Pullback,80.81169340298632,insufficient_cash,,
final_trend_runner_global_regime,LOW,2025-02-05,2025-02-06,Reentrada,98.36734693877551,insufficient_cash,,
final_trend_runner_global_regime,SMH,2025-02-06,2025-02-07,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,XLI,2025-02-06,2025-02-07,Pullback,89.91821366103729,insufficient_cash,,
final_trend_runner_global_regime,MCD,2025-02-10,2025-02-11,Pullback + Breakout,99.48156468066516,insufficient_cash,,
final_trend_runner_global_regime,NVDA,2025-02-10,2025-02-11,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,ORCL,2025-02-10,2025-02-11,Pullback,97.59637188208616,insufficient_cash,,
final_trend_runner_global_regime,UNP,2025-02-10,2025-02-11,Pullback,92.9797500725158,insufficient_cash,,
final_trend_runner_global_regime,XLI,2025-02-10,2025-02-11,Pullback,89.9397430741747,insufficient_cash,,
final_trend_runner_global_regime,QCOM,2025-02-10,2025-02-11,Pullback,84.65136054421768,insufficient_cash,,
final_trend_runner_global_regime,XLU,2025-02-10,2025-02-11,Pullback,80.83199146224698,insufficient_cash,,
final_trend_runner_global_regime,CVX,2025-02-10,2025-02-11,Pullback,74.69296771468893,insufficient_cash,,
final_trend_runner_global_regime,SMH,2025-02-10,2025-02-11,Reentrada,100,insufficient_cash,,
final_trend_runner_global_regime,UNP,2025-02-11,2025-02-12,Pullback,92.99066168647165,insufficient_cash,,
final_trend_runner_global_regime,QCOM,2025-02-11,2025-02-12,Pullback,84.67403628117914,insufficient_cash,,
final_trend_runner_global_regime,XLU,2025-02-11,2025-02-12,Pullback,80.83889731871818,insufficient_cash,,
final_trend_runner_global_regime,CVX,2025-02-11,2025-02-12,Pullback,74.73612846349022,insufficient_cash,,
final_trend_runner_global_regime,NVDA,2025-02-13,2025-02-14,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,SMH,2025-02-13,2025-02-14,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,KLAC,2025-02-13,2025-02-14,Pullback,99.70521541950113,insufficient_cash,,
final_trend_runner_global_regime,MELI,2025-02-13,2025-02-14,Pullback,97.46031746031747,insufficient_cash,,
final_trend_runner_global_regime,EWT,2025-02-13,2025-02-14,Pullback,89.89238932942283,insufficient_cash,,
final_trend_runner_global_regime,QCOM,2025-02-13,2025-02-14,Pullback,84.71938775510205,insufficient_cash,,
final_trend_runner_global_regime,MELI,2025-02-14,2025-02-18,Pullback + Breakout,97.46031746031747,insufficient_cash,,
final_trend_runner_global_regime,NVDA,2025-02-14,2025-02-18,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,SMH,2025-02-14,2025-02-18,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,CVX,2025-02-14,2025-02-18,Pullback,74.86745696042706,insufficient_cash,,
final_trend_runner_global_regime,ORCL,2025-02-18,2025-02-19,Pullback,97.59637188208616,insufficient_cash,,
final_trend_runner_global_regime,XLI,2025-02-18,2025-02-19,Pullback,89.9949486673541,insufficient_cash,,
final_trend_runner_global_regime,QCOM,2025-02-18,2025-02-19,Pullback,84.76473922902494,insufficient_cash,,
final_trend_runner_global_regime,RY,2025-02-18,2025-02-19,Pullback,84.1353563564101,insufficient_cash,,
final_trend_runner_global_regime,MDY,2025-02-18,2025-02-19,Pullback,83.82376700301813,insufficient_cash,,
final_trend_runner_global_regime,XLP,2025-02-19,2025-02-20,Pullback + Breakout,82.28740464813731,insufficient_cash,,
final_trend_runner_global_regime,KO,2025-02-19,2025-02-20,Pullback + Breakout,78.47727097946462,insufficient_cash,,
final_trend_runner_global_regime,LLY,2025-02-19,2025-02-20,Pullback,100,insufficient_cash,,
final_trend_runner_global_regime,KLAC,2025-02-19,2025-02-20,Pullback,99.70521541950113,insufficient_cash,,
final_trend_runner_global_regime,QCOM,2025-02-19,2025-02-20,Pullback,84.78741496598639,insufficient_cash,,
final_trend_runner_global_regime,XLU,2025-02-19,2025-02-20,Pullback,80.86452405443472,insufficient_cash,,
final_trend_runner_global_regime,MELI,2025-02-20,2025-02-21,Pullback,97.46031746031747,insufficient_cash,,
final_trend_runner_global_regime,XLV,2025-02-20,2025-02-21,Pullback,89.48685727910298,insufficient_cash,,
final_trend_runner_global_regime,CVX,2025-02-20,2025-02-21,Pullback,75.0073095755579,insufficient_cash,,
final_trend_runner_global_regime,EWA,2025-02-20,2025-02-21,Pullback,71.25763613212368,insufficient_cash,,
final_trend_runner_global_regime,TD,2025-02-20,2025-02-21,Pullback,71.18429988385691,insufficient_cash,,
final_trend_runner_global_regime,KO,2025-02-21,2025-02-24,Pullback + Breakout,78.49385793945484,insufficient_cash,,
final_trend_runner_global_regime,MCD,2025-02-21,2025-02-24,Pullback,99.33906049578766,insufficient_cash,,
final_trend_runner_global_regime,MELI,2025-02-21,2025-02-24,Breakout,97.46031746031747,insufficient_cash,,
final_trend_runner_global_regime,XLU,2025-02-26,2025-02-27,Pullback,80.88097558536718,insufficient_cash,,
final_trend_runner_global_regime,AAPL,2025-02-28,2025-03-03,Reentrada,99.47845804988663,insufficient_cash,,
final_trend_runner_global_regime,XLU,2025-03-03,2025-03-04,Pullback,80.88927996550326,insufficient_cash,,
final_trend_runner_global_regime,AZN,2025-03-12,2025-03-13,Reentrada,94.32755656496236,bear_regime_reentry_disabled,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,XLU,2025-03-14,2025-03-17,Pullback,80.92628129875581,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,KLAC,2025-03-14,2025-03-17,Pullback,99.54648526077096,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,AZN,2025-03-14,2025-03-17,Pullback,94.38989316818703,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,TD,2025-03-14,2025-03-17,Pullback,71.29055593305999,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,KO,2025-03-17,2025-03-18,Pullback,78.66712800943526,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,XLU,2025-03-17,2025-03-18,Pullback,80.94744027430431,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,NFLX,2025-03-17,2025-03-18,Pullback,95.85686202577337,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2025-03-17,2025-03-18,Pullback,99.56916099773242,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,TD,2025-03-17,2025-03-18,Pullback,71.29477430004086,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MELI,2025-03-17,2025-03-18,Pullback,97.46031746031747,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,XLF,2025-03-19,2025-03-20,Pullback,85.92461496344245,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,XLU,2025-03-19,2025-03-20,Pullback,80.98930419691769,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MCD,2025-03-19,2025-03-20,Pullback,99.05078191019041,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,NFLX,2025-03-19,2025-03-20,Pullback,95.8564293404696,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KLAC,2025-03-19,2025-03-20,Pullback,99.61451247165533,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MELI,2025-03-19,2025-03-20,Reentrada,97.46031746031747,bear_regime_reentry_disabled,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KO,2025-03-20,2025-03-21,Pullback,78.74700996680659,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,XLU,2025-03-20,2025-03-21,Pullback,81.01050682589023,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,SAP,2025-03-21,2025-03-24,Pullback,82.93229147038028,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,MELI,2025-03-21,2025-03-24,Pullback,97.46031746031747,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,KO,2025-03-26,2025-03-27,Pullback,78.85335479344296,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,MCD,2025-03-26,2025-03-27,Pullback,98.9673752016023,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KO,2025-03-27,2025-03-28,Pullback,78.88193503253325,bear_regime_requires_hold90_pullback_breakout,QQQ:daily_below_ema200,SPY:ok;QQQ:bear
final_trend_runner_global_regime,KO,2025-03-31,2025-04-01,Pullback,78.93908675147163,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,XLP,2025-03-31,2025-04-01,Pullback,82.349495042838,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,XLU,2025-03-31,2025-04-01,Pullback,81.00896578607419,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,AMGN,2025-03-31,2025-04-01,Pullback,83.86693803320615,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,PG,2025-03-31,2025-04-01,Pullback,91.22450286226376,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,MCD,2025-03-31,2025-04-01,Pullback,98.92253451327363,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,EWC,2025-04-01,2025-04-02,Pullback,72.43510243589671,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,MCD,2025-04-01,2025-04-02,Pullback,98.90796172877943,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,EWC,2025-04-02,2025-04-03,Pullback,72.47222107622471,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,XLU,2025-04-02,2025-04-03,Pullback,81.03091113780398,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,KO,2025-04-03,2025-04-04,Pullback + Breakout,79.02643001068749,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,MCD,2025-04-03,2025-04-04,Pullback,98.8779125786557,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,BRK-B,2025-04-09,2025-04-10,Pullback,94.90980248438854,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,KO,2025-04-10,2025-04-11,Pullback,79.1391061152133,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,MCD,2025-04-10,2025-04-11,Reentrada,98.78420150175188,bear_regime_reentry_disabled,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,KO,2025-04-11,2025-04-14,Pullback,79.1684412732589,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,BRK-B,2025-04-11,2025-04-14,Pullback,94.95434298237605,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,MCD,2025-04-11,2025-04-14,Pullback,98.76677905105137,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,KO,2025-04-14,2025-04-15,Pullback,79.1985047328161,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,XLP,2025-04-14,2025-04-15,Pullback,82.35544907602502,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,MCD,2025-04-14,2025-04-15,Pullback,98.75108523651421,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,DE,2025-04-14,2025-04-15,Pullback,96.64399092970521,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,TD,2025-04-14,2025-04-15,Pullback,71.31071081021283,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,NFLX,2025-04-15,2025-04-16,Pullback,95.85862978853149,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,SONY,2025-04-15,2025-04-16,Pullback,95.10204081632654,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,MELI,2025-04-15,2025-04-16,Pullback,97.3922902494331,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,ABT,2025-04-16,2025-04-17,Reentrada,95.4421768707483,bear_regime_reentry_disabled,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,KO,2025-04-17,2025-04-21,Pullback,79.2648817400576,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,BRK-B,2025-04-17,2025-04-21,Reentrada,95.04439684817382,bear_regime_reentry_disabled,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,XLP,2025-04-17,2025-04-21,Pullback,82.36166421215782,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
final_trend_runner_global_regime,SONY,2025-04-17,2025-04-21,Pullback,95.10204081632654,bear_regime_requires_hold90_pullback_breakout,SPY:daily_below_ema200;QQQ:daily_below_ema200,SPY:bear;QQQ:bear
