strategy,date,equity,cash,positionValue,openPositions,deployedPct,targetPositionCapital
final_trend_runner_fresh_common_period,2025-07-31,1292.3592193574339,36.75804892632792,1255.6011704311059,36,97.15574057307347,35.53987853232943
final_trend_runner_fresh_common_period,2025-08-01,1275.7785521631017,130.607684142723,1145.1708680203787,34,89.76251137618863,35.0839101844853
final_trend_runner_fresh_common_period,2025-08-02,1275.7785521631017,130.607684142723,1145.1708680203787,34,89.76251137618863,35.0839101844853
final_trend_runner_fresh_common_period,2025-08-03,1275.7785521631017,130.607684142723,1145.1708680203787,34,89.76251137618863,35.0839101844853
final_trend_runner_fresh_common_period,2025-08-04,1292.6104470575538,130.607684142723,1162.0027629148308,34,89.89582016453348,35.546787294082726
final_trend_runner_fresh_common_period,2025-08-05,1285.4874937337408,0,1285.4874937337408,38,100,35.35090607767788
final_trend_runner_fresh_common_period,2025-08-06,1294.231513092237,0,1294.231513092237,38,100,35.591366610036516
final_trend_runner_fresh_common_period,2025-08-07,1295.169810108051,0,1295.169810108051,38,100,35.617169777971405
final_trend_runner_fresh_common_period,2025-08-08,1303.0188852517888,0,1303.0188852517888,38,100,35.833019344424194
final_trend_runner_fresh_common_period,2025-08-09,1303.0188852517888,0,1303.0188852517888,38,100,35.833019344424194
final_trend_runner_fresh_common_period,2025-08-10,1303.0188852517888,0,1303.0188852517888,38,100,35.833019344424194
final_trend_runner_fresh_common_period,2025-08-11,1299.9215523188998,0,1299.9215523188998,38,100,35.747842688769744
final_trend_runner_fresh_common_period,2025-08-12,1314.490774297213,0,1314.490774297213,38,100,36.14849629317336
final_trend_runner_fresh_common_period,2025-08-13,1317.8637297079722,12.974275835874097,1304.889453872098,38,99.01550702524084,36.24125256696924
final_trend_runner_fresh_common_period,2025-08-14,1316.5945611701477,12.974275835874097,1303.6202853342736,38,99.01455799541333,36.206350432179065
final_trend_runner_fresh_common_period,2025-08-15,1312.1162424019608,17.025272667870347,1295.0909697340905,38,98.70245698378798,36.08319666605392
