date;symbol;action;slope;targetWeight;actualUsd;targetUsd;diffUsd;price;tradeUsd;units;portfolioValue
2019-02-01;TLT;buy;1,940553;7,1930;1136,19;1159,55;23,36;120,01999664;23,36;0,19460749;16120,39
2019-03-01;VOO;sell;7,577444;28,1287;4602,14;4581,84;-20,30;259,54000854;20,30;0,07820148;16288,87
2019-03-01;TLT;sell;1,935943;7,1865;1221,57;1170,60;-50,97;126,44000244;50,97;0,40309629;16288,87
2019-03-01;AAPL;buy;13,103787;48,6433;7896,74;7923,45;26,71;43,76750183;26,71;0,61034676;16288,87
2019-03-01;GLD;buy;4,321324;16,0414;2568,42;2612,97;44,55;122,01000214;44,55;0,36513856;16288,87
2019-04-01;VOO;sell;7,572430;28,1726;4766,68;4628,91;-137,77;270,01000977;137,77;0,51025004;16430,52
2019-04-01;AAPL;buy;13,103787;48,7515;7923,45;8010,14;86,68;43,76750183;86,68;1,98057427;16430,52
2019-04-01;GLD;buy;4,274100;15,9014;2595,62;2612,69;17,07;121,19999695;17,07;0,14081163;16430,52
2019-04-01;TLT;buy;1,928392;7,1744;1144,77;1178,80;34,02;123,65000153;34,02;0,27514323;16430,52
2019-05-01;AAPL;sell;13,103787;48,9048;8010,14;7952,20;-57,93;43,76750183;57,93;1,32365633;16260,58
2019-05-01;GLD;sell;4,230627;15,7892;2658,61;2567,41;-91,19;123,33000183;91,19;0,73943791;16260,58
2019-05-01;TLT;sell;1,928691;7,1981;1256,78;1170,45;-86,33;131,83000183;86,33;0,65483535;16260,58
2019-05-01;VOO;buy;7,531390;28,1080;4335,07;4570,52;235,45;252,86999512;235,45;0,93113046;16260,58
2019-06-01;AAPL;sell;13,148171;49,0662;9481,59;8978,34;-503,26;52,18500137;503,26;9,64369690;18298,40
2019-06-01;VOO;buy;7,518291;28,0567;4864,78;5133,93;269,15;269,14999390;269,15;1,00000735;18298,40
2019-06-01;GLD;buy;4,200713;15,6762;2772,88;2868,49;95,61;133,19999695;95,61;0,71781903;18298,40
2019-06-01;TLT;buy;1,929599;7,2009;1179,15;1317,64;138,49;132,80999756;138,49;1,04277444;18298,40
2019-07-01;VOO;sell;7,508684;28,0613;5208,89;5156,09;-52,80;273,07998657;52,80;0,19336320;18374,37
2019-07-01;AAPL;buy;13,148171;49,1371;8978,34;9028,63;50,29;52,18500137;50,29;0,96368334;18374,37
2019-08-01;GLD;sell;4,153998;15,5388;3095,69;2899,47;-196,21;143,75000000;196,21;1,36496209;18659,53
2019-08-01;TLT;sell;1,942982;7,2681;1461,20;1356,19;-105,01;147,27999878;105,01;0,71298897;18659,53
2019-08-01;AAPL;buy;13,148171;49,1833;9028,63;9177,37;148,75;52,18500137;148,75;2,85037178;18659,53
2019-08-01;VOO;buy;7,487846;28,0098;5071,50;5226,49;154,99;268,60000610;154,99;0,57702703;18659,53
2019-09-01;AAPL;sell;13,209882;49,3580;11749,80;10450,41;-1299,39;66,81250000;1299,39;19,44837624;21172,68
2019-09-01;VOO;buy;7,470817;27,9143;5304,32;5910,20;605,88;272,60000610;605,88;2,22259726;21172,68
2019-09-01;GLD;buy;4,131123;15,4357;2801,04;3268,15;467,11;138,86999512;467,11;3,36363942;21172,68
2019-09-01;TLT;buy;1,951606;7,2921;1317,52;1543,93;226,41;143,08000183;226,41;1,58237363;21172,68
2019-10-01;VOO;sell;7,460509;27,8993;6039,20;5960,85;-78,35;278,54998779;78,35;0,28129505;21365,61
2019-10-01;GLD;sell;4,112304;15,3783;3351,93;3285,68;-66,26;142,42999268;66,26;0,46518824;21365,61
2019-10-01;AAPL;buy;13,209882;49,3996;10450,41;10554,52;104,12;66,81250000;104,12;1,55832034;21365,61
2019-10-01;TLT;buy;1,958189;7,3228;1524,07;1564,57;40,50;141,24000549;40,50;0,28671915;21365,61
2019-11-01;VOO;sell;7,462455;27,9241;6176,98;5994,52;-182,46;288,64999390;182,46;0,63211317;21467,24
2019-11-01;AAPL;buy;13,209882;49,4306;10554,52;10611,38;56,86;66,81250000;56,86;0,85106147;21467,24
2019-11-01;GLD;buy;4,088142;15,2976;3180,25;3283,97;103,72;137,86000061;103,72;0,75232557;21467,24
2019-11-01;TLT;buy;1,963629;7,3478;1555,48;1577,37;21,88;140,41999817;21,88;0,15583475;21467,24
2019-12-01;VOO;sell;7,471124;27,9062;6143,01;6117,85;-25,16;295,79998779;25,16;0,08506017;21922,89
2019-12-01;GLD;sell;4,069666;15,2011;3404,03;3332,51;-71,51;142,89999390;71,51;0,50044756;21922,89
2019-12-01;TLT;buy;1,964514;7,3379;1521,87;1608,67;86,80;135,47999573;86,80;0,64068372;21922,89
2020-01-01;GLD;sell;4,057863;15,1561;3482,46;3363,79;-118,68;149,33000183;118,68;0,79473670;22194,30
2020-01-01;TLT;sell;1,973571;7,3713;1732,40;1636,00;-96,40;145,89999390;96,40;0,66071243;22194,30
2020-01-01;AAPL;buy;13,266953;49,5519;10853,98;10997,71;143,72;68,33999634;143,72;2,10303665;22194,30
2020-01-01;VOO;buy;7,475443;27,9207;6115,58;6196,80;81,23;295,69000244;81,23;0,27471128;22194,30
2020-02-01;AAPL;sell;13,266953;49,6115;10997,71;10803,64;-194,06;68,33999634;194,06;2,83964440;21776,49
2020-02-01;GLD;sell;4,044711;15,1251;3342,39;3293,72;-48,67;148,38000488;48,67;0,32798861;21776,49
2020-02-01;TLT;sell;1,989185;7,4385;1741,52;1619,85;-121,67;155,30999756;121,67;0,78340054;21776,49
2020-02-01;VOO;buy;7,440840;27,8249;5694,88;6059,28;364,40;271,73999023;364,40;1,34098105;21776,49
2020-03-01;AAPL;sell;13,331475;49,8894;12565,52;11401,30;-1164,23;79,48500061;1164,23;14,64711347;22853,15
2020-03-01;VOO;buy;7,348757;27,5007;5280,63;6284,78;1004,15;236,82000732;1004,15;4,24012038;22853,15
2020-03-01;GLD;buy;4,030960;15,0848;3286,39;3447,34;160,95;148,05000305;160,08;1,08125958;22853,15
2020-04-01;VOO;sell;7,306025;27,3656;7088,35;6547,34;-541,01;267,10000610;541,01;2,02549524;23925,43
2020-04-01;GLD;sell;4,027447;15,0853;3696,72;3609,22;-87,50;158,80000305;87,50;0,55101558;23925,43
2020-04-01;AAPL;buy;13,331475;49,9347;11401,30;11947,09;545,80;79,48500061;545,80;6,86665086;23925,43
2020-04-01;TLT;buy;2,032876;7,6144;1739,06;1821,78;82,72;166,74000549;82,72;0,49607363;23925,43
2020-05-01;VOO;sell;7,280362;27,2766;6857,43;6626,71;-230,72;279,75000000;230,72;0,82472057;24294,52
2020-05-01;GLD;sell;4,027143;15,0881;3702,64;3665,58;-37,06;162,91000366;37,06;0,22748153;24294,52
2020-05-01;AAPL;buy;13,331475;49,9477;11947,09;12134,54;187,45;79,48500061;187,45;2,35834315;24294,52
2020-05-01;TLT;buy;2,051905;7,6877;1787,36;1867,68;80,32;163,58999634;80,32;0,49099390;24294,52
2020-06-01;AAPL;sell;13,433393;50,1404;19699,84;16070,60;-3629,24;129,03999329;3629,24;28,12488697;32051,21
2020-06-01;VOO;buy;7,257697;27,0895;6713,89;8682,51;1968,62;283,42999268;1968,62;6,94571157;32051,21
2020-06-01;GLD;buy;4,030106;15,0424;3765,93;4821,29;1055,36;167,36999512;1055,36;6,30552602;32051,21
2020-06-01;TLT;buy;2,070369;7,7277;1871,56;2476,82;605,26;163,92999268;605,26;3,69216381;32051,21
2020-07-01;VOO;sell;7,254692;27,0416;9193,17;8974,81;-218,36;300,10000610;218,36;0,72761892;33188,94
2020-07-01;GLD;sell;4,047194;15,0858;5341,52;5006,80;-334,72;185,42999268;334,72;1,80510509;33188,94
2020-07-01;AAPL;buy;13,433393;50,0725;16070,60;16618,52;547,92;129,03999329;547,92;4,24609020;33188,94
2020-08-01;VOO;sell;7,273769;27,0621;9600,45;9110,52;-489,93;321,01998901;489,93;1,52616838;33665,26
2020-08-01;AAPL;buy;13,433393;49,9790;16618,52;16825,55;207,04;129,03999329;207,04;1,60443654;33665,26
2020-08-01;GLD;buy;4,062583;15,1148;4990,60;5088,45;97,85;184,83000183;97,85;0,52940616;33665,26
2020-08-01;TLT;buy;2,108344;7,8441;2450,53;2640,74;190,21;162,19000244;190,21;1,17274522;33665,26
2020-09-01;VOO;sell;7,273122;26,9497;8731,08;8566,89;-164,19;307,64999390;164,19;0,53369634;31788,39
2020-09-01;GLD;sell;4,070725;15,0836;4876,19;4794,84;-81,36;177,11999512;81,36;0,45932708;31788,39
2020-09-01;TLT;sell;2,124060;7,8705;2658,16;2501,89;-156,26;163,25999451;156,26;0,95714501;31788,39
2020-09-01;AAPL;buy;13,519820;50,0962;15522,96;15924,77;401,81;119,05000305;401,81;3,37514629;31788,39
2020-10-01;AAPL;sell;13,519820;50,0872;15924,77;15756,56;-168,21;119,05000305;168,21;1,41292479;31458,25
2020-10-01;GLD;sell;4,077209;15,1049;4769,93;4751,75;-18,18;176,19999695;18,18;0,10320183;31458,25
2020-10-01;VOO;buy;7,260182;26,8970;8348,85;8461,32;112,47;299,82000732;112,47;0,37510875;31458,25
2020-10-01;TLT;buy;2,135350;7,9109;2414,70;2488,63;73,93;157,57000732;73,93;0,46917402;31458,25
2020-11-01;VOO;sell;7,281708;26,9451;9387,54;8667,20;-720,34;332,64001465;720,34;2,16552677;32166,16
2020-11-01;AAPL;buy;13,519820;50,0285;15756,56;16092,24;335,68;119,05000305;335,68;2,81966557;32166,16
2020-11-01;GLD;buy;4,075047;15,0792;4494,74;4850,41;355,66;166,66999817;355,66;2,13393887;32166,16
2020-11-01;TLT;buy;2,147677;7,9472;2527,32;2556,32;29,00;160,02000427;29,00;0,18120281;32166,16
2020-12-01;VOO;sell;7,310698;26,9265;8955,12;8900,92;-54,19;343,69000244;54,19;0,15768128;33056,43
2020-12-01;GLD;sell;4,081658;15,0334;5190,61;4969,50;-221,11;178,36000061;221,11;1,23966667;33056,43
2020-12-01;AAPL;buy;13,600342;50,0922;16390,97;16558,69;167,72;121,26000214;167,72;1,38316889;33056,43
2020-12-01;TLT;buy;2,157919;7,9480;2519,73;2627,31;107,58;157,72999573;107,58;0,68203492;33056,43
2021-01-01;AAPL;sell;13,600342;50,0401;16558,69;16368,05;-190,64;121,26000214;190,64;1,57213932;32709,87
2021-01-01;VOO;buy;7,331801;26,9761;8810,02;8823,85;13,83;340,17999268;13,83;0,04064238;32709,87
2021-01-01;GLD;buy;4,082914;15,0224;4809,29;4913,80;104,51;172,61000061;104,51;0,60544972;32709,87
2021-01-01;TLT;buy;2,163826;7,9614;2531,87;2604,17;72,31;152,00000000;72,31;0,47569222;32709,87
2021-02-01;AAPL;sell;13,600342;50,0078;16368,05;16249,70;-118,35;121,26000214;118,35;0,97601143;32494,37
2021-02-01;VOO;sell;7,358213;27,0558;9067,93;8791,60;-276,33;349,58999634;276,33;0,79043785;32494,37
2021-02-01;GLD;buy;4,074722;14,9825;4606,35;4868,48;262,13;161,80999756;262,13;1,61999886;32494,37
2021-02-01;TLT;buy;2,163189;7,9539;2452,03;2584,58;132,55;143,11999512;132,55;0,92613406;32494,37
2021-03-01;AAPL;sell;13,676034;50,1102;16698,63;16596,01;-102,62;124,61000061;102,62;0,82350531;33119,05
2021-03-01;VOO;sell;7,394465;27,0940;9161,53;8973,26;-188,27;364,29998779;188,27;0,51680582;33119,05
2021-03-01;GLD;buy;4,064651;14,8932;4812,82;4932,50;119,68;159,96000671;119,68;0,74816582;33119,05
2021-03-01;TLT;buy;2,156786;7,9027;2446,07;2617,28;171,21;135,44999695;171,21;1,26402913;33119,05
2021-04-01;VOO;sell;7,443092;27,2335;9447,91;9213,41;-234,50;383,57000732;234,50;0,61137305;33831,10
2021-04-01;GLD;sell;4,058873;14,8510;5108,26;5024,26;-84,00;165,66000366;84,00;0,50705178;33831,10
2021-04-01;TLT;sell;2,152612;7,8762;2678,92;2664,60;-14,32;138,63999939;14,32;0,10328046;33831,10
2021-04-01;AAPL;buy;13,676034;50,0393;16596,01;16928,83;332,82;124,61000061;332,82;2,67090416;33831,10
2021-05-01;GLD;sell;4,062352;14,8394;5410,04;5086,14;-323,90;178,38000488;323,90;1,81580734;34274,53
2021-05-01;AAPL;buy;13,676034;49,9574;16928,83;17122,65;193,82;124,61000061;193,82;1,55540756;34274,53
2021-05-01;VOO;buy;7,488874;27,3562;9274,90;9376,21;101,31;386,13000488;101,31;0,26238144;34274,53
2021-05-01;TLT;buy;2,148156;7,8470;2660,76;2689,53;28,77;138,44000244;28,77;0,20782315;34274,53
2021-06-01;AAPL;sell;13,761788;50,0416;20862,95;18988,56;-1874,39;151,83000183;1874,39;12,34533663;37945,55
2021-06-01;VOO;buy;7,535800;27,4022;9555,66;10397,92;842,26;393,51998901;842,26;2,14032684;37945,55
2021-06-01;GLD;buy;4,055459;14,7467;4722,60;5595,73;873,13;165,63000488;873,13;5,27159754;37945,55
2021-06-01;TLT;buy;2,147657;7,8095;2804,35;2963,34;159,00;144,35000610;159,00;1,10146419;37945,55
2021-07-01;VOO;sell;7,585474;27,5345;10652,37;10586,38;-65,99;403,14999390;65,99;0,16368806;38447,70
2021-07-01;GLD;sell;4,051376;14,7061;5737,29;5654,15;-83,14;169,82000732;83,14;0,48958983;38447,70
2021-07-01;TLT;sell;2,150345;7,8055;3069,48;3001,05;-68,43;149,52000427;68,43;0,45766577;38447,70
2021-07-01;AAPL;buy;13,761788;49,9539;18988,56;19206,12;217,56;151,83000183;217,56;1,43293931;38447,70
2021-08-01;VOO;sell;7,639157;27,6782;10898,86;10723,09;-175,77;415,04998779;175,77;0,42350160;38742,00
2021-08-01;AAPL;buy;13,761788;49,8617;19206,12;19317,43;111,31;151,83000183;111,31;0,73312971;38742,00
2021-08-01;GLD;buy;4,046694;14,6620;5649,82;5680,35;30,52;169,69000244;30,52;0,17988648;38742,00
2021-08-01;TLT;buy;2,152266;7,7981;2987,20;3021,14;33,94;148,83000183;33,94;0,22803406;38742,00
2021-09-01;AAPL;sell;13,847424;49,9764;21031,23;19814,45;-1216,77;165,30000305;1216,77;7,36100192;39647,64
2021-09-01;VOO;buy;7,672162;27,6894;10189,58;10978,19;788,61;394,39999390;788,61;1,99952144;39647,64
2021-09-01;GLD;buy;4,037403;14,5713;5497,24;5777,17;279,93;164,22000122;279,93;1,70461356;39647,64
2021-09-01;TLT;buy;2,150947;7,7629;2929,59;3077,82;148,23;144,32000732;148,23;1,02709776;39647,64
2021-10-01;VOO;sell;7,721483;27,8250;11750,90;11290,75;-460,15;422,16000366;460,15;1,08998560;40577,70
2021-10-01;AAPL;buy;13,847424;49,9004;19814,45;20248,42;433,96;165,30000305;433,96;2,62531294;40577,70
2021-10-01;GLD;buy;4,029631;14,5211;5862,66;5892,33;29,68;166,64999390;26,18;0,15712026;40577,70
2021-11-01;AAPL;sell;13,847424;49,8355;20248,42;20201,97;-46,45;165,30000305;46,45;0,28100655;40537,32
2021-11-01;TLT;sell;2,154455;7,7537;3232,86;3143,13;-89,73;151,58999634;89,73;0,59193614;40537,32
2021-11-01;VOO;buy;7,763771;27,9410;11207,84;11326,54;118,70;419,05999756;118,70;0,28325927;40537,32
2021-11-01;GLD;buy;4,020628;14,4698;5848,20;5865,68;17,48;165,50000000;17,48;0,10561541;40537,32
2021-12-01;VOO;sell;7,813557;27,9962;11799,81;11509,67;-290,14;436,57000732;290,14;0,66459223;41111,61
2021-12-01;GLD;sell;4,015286;14,3869;6059,20;5914,67;-144,53;170,96000671;144,53;0,84538451;41111,61
2021-12-01;AAPL;buy;13,925668;49,8960;20179,97;20513,05;333,08;165,11999512;333,08;2,01718446;41111,61
2021-12-01;TLT;buy;2,154881;7,7210;3072,63;3174,22;101,59;148,19000244;101,59;0,68554212;41111,61
2022-01-01;AAPL;sell;13,925668;49,8635;20513,05;20087,46;-425,58;165,11999512;425,58;2,57742475;40284,88
2022-01-01;GLD;sell;4,007458;14,3495;5815,38;5780,67;-34,71;168,08999634;34,71;0,20649403;40284,88
2022-01-01;VOO;buy;7,843066;28,0836;10906,47;11313,45;406,98;413,69000244;406,98;0,98378116;40284,88
2022-01-01;TLT;buy;2,151368;7,7034;3049,99;3103,30;53,31;142,38999939;53,31;0,37441894;40284,88
2022-02-01;AAPL;sell;13,925668;49,8445;20087,46;20060,72;-26,74;165,11999512;26,74;0,16197126;40246,63
2022-02-01;GLD;sell;4,006407;14,3402;6134,54;5771,46;-363,09;178,38000488;363,09;2,03547193;40246,63
2022-02-01;VOO;buy;7,860101;28,1338;10976,25;11322,92;346,67;401,35998535;346,67;0,86374811;40246,63
2022-02-01;TLT;buy;2,146070;7,6815;3048,38;3091,54;43,16;139,86999512;43,16;0,30855979;40246,63
2022-03-01;VOO;sell;7,883488;28,1416;11712,52;10851,27;-861,25;415,17001343;861,25;2,07444773;38559,61
2022-03-01;GLD;sell;4,006370;14,3015;5844,90;5514,59;-330,31;180,64999390;330,31;1,82845044;38559,61
2022-03-01;AAPL;buy;13,988331;49,9339;18082,83;19254,32;1171,49;148,83999634;1171,49;7,87081444;38559,61
2022-03-01;TLT;buy;2,135499;7,6231;2919,35;2939,42;20,07;132,08000183;20,07;0,15192352;38559,61
2022-04-01;AAPL;sell;13,988331;49,9841;19254,32;18599,66;-654,67;148,83999634;654,67;4,39844857;37211,15
2022-04-01;GLD;sell;4,003304;14,3049;5400,42;5323,01;-77,41;176,91000366;77,41;0,43756906;37211,15
2022-04-01;VOO;buy;7,878006;28,1503;9898,06;10475,03;576,97;378,70001221;576,97;1,52355898;37211,15
2022-04-01;TLT;buy;2,115921;7,5608;2658,34;2813,45;155,10;119,44999695;155,10;1,29848148;37211,15
2022-05-01;AAPL;sell;13,988331;50,0483;18599,66;18516,14;-83,52;148,83999634;83,52;0,56112401;36996,58
2022-05-01;VOO;sell;7,871009;28,1613;10502,14;10418,73;-83,40;379,67999268;83,40;0,21967129;36996,58
2022-05-01;GLD;buy;3,995915;14,2968;5149,40;5289,33;139,93;171,13999939;139,93;0,81763642;36996,58
2022-05-01;TLT;buy;2,094433;7,4936;2745,38;2772,37;26,99;116,55999756;26,99;0,23157337;36996,58
2022-06-01;AAPL;sell;14,049150;50,2741;19558,64;18609,45;-949,18;157,22000122;949,18;6,03730254;37015,99
2022-06-01;VOO;buy;7,837639;28,0466;9518,68;10381,71;863,03;346,88000488;863,03;2,48798729;37015,99
2022-06-01;GLD;buy;3,986354;14,2649;5206,50;5280,31;73,81;168,46000671;73,81;0,43813368;37015,99
2022-06-01;TLT;buy;2,071964;7,4144;2732,17;2744,52;12,34;114,87000275;12,34;0,10745771;37015,99
2022-07-01;VOO;sell;7,826509;28,0510;11336,74;10630,08;-706,65;378,79000854;706,65;1,86555676;37895,52
2022-07-01;TLT;sell;2,051777;7,3538;2805,68;2786,75;-18,93;117,43000031;18,93;0,16116734;37895,52
2022-07-01;AAPL;buy;14,049150;50,3536;18609,45;19081,77;472,32;157,22000122;472,32;3,00416863;37895,52
2022-07-01;GLD;buy;3,973533;14,2416;5143,65;5396,91;253,26;164,10000610;253,26;1,54335611;37895,52
2022-08-01;AAPL;sell;14,049150;50,4704;19081,77;18757,85;-323,92;157,22000122;323,92;2,06026612;37166,05
2022-08-01;VOO;buy;7,802461;28,0297;10191,17;10417,53;226,36;363,14999390;226,36;0,62331283;37166,05
2022-08-01;GLD;buy;3,957141;14,2157;5238,06;5283,41;45,35;159,27000427;45,35;0,28473659;37166,05
2022-08-01;TLT;buy;2,027664;7,2842;2655,05;2707,26;52,21;111,87999725;52,21;0,46665173;37166,05
2022-09-01;AAPL;sell;14,098843;50,7450;17661,40;17602,96;-58,43;148,02999878;58,43;0,39474704;34689,09
2022-09-01;GLD;sell;3,937379;14,1715;5130,82;4915,97;-214,85;154,66999817;214,85;1,38905575;34689,09
2022-09-01;VOO;buy;7,751162;27,8982;9417,80;9677,63;259,83;328,29998779;259,83;0,79144421;34689,09
2022-09-01;TLT;buy;1,996347;7,1853;2479,07;2492,52;13,45;102,44999695;13,45;0,13126920;34689,09
2022-10-01;VOO;sell;7,719468;27,8740;10463,22;9820,78;-642,45;354,95001221;642,45;1,80996031;35232,71
2022-10-01;AAPL;buy;14,098843;50,9092;17602,96;17936,68;333,71;148,02999878;333,71;2,25434990;35232,71
2022-10-01;GLD;buy;3,915658;14,1390;4828,25;4981,54;153,28;151,91000366;153,28;1,00904337;35232,71
2022-10-01;TLT;buy;1,960151;7,0779;2338,27;2493,72;155,45;96,11000061;155,45;1,61742003;35232,71
2022-11-01;VOO;sell;7,700140;27,8665;10361,41;10134,52;-226,89;374,48999023;226,89;0,60586066;36368,14
2022-11-01;GLD;sell;3,902991;14,1248;5404,56;5136,91;-267,65;164,80999756;267,65;1,62398220;36368,14
2022-11-01;TLT;sell;1,930285;6,9856;2665,49;2540,54;-124,95;102,73000336;124,95;1,21626949;36368,14
2022-11-01;AAPL;buy;14,098843;51,0231;17936,68;18556,16;619,48;148,02999878;619,48;4,18485868;36368,14
2022-12-01;AAPL;sell;14,142474;51,2448;18478,44;18312,88;-165,56;147,41000366;165,56;1,12314323;35736,08
2022-12-01;GLD;sell;3,893328;14,1073;5287,46;5041,41;-246,05;169,63999939;246,05;1,45039522;35736,08
2022-12-01;VOO;buy;7,663739;27,7693;9508,03;9923,66;415,63;351,33999634;411,61;1,17153639;35736,08
2023-01-01;VOO;sell;7,641388;27,7400;10543,61;10219,03;-324,57;373,44000244;324,57;0,86914341;36838,59
2023-01-01;GLD;sell;3,889473;14,1197;5331,76;5201,50;-130,26;179,41000366;130,26;0,72606552;36838,59
2023-01-01;TLT;sell;1,873102;6,7998;2650,34;2504,95;-145,39;107,16999817;145,39;1,35666078;36838,59
2023-01-01;AAPL;buy;14,142474;51,3405;18312,88;18913,11;600,23;147,41000366;600,23;4,07183810;36838,59
2023-02-01;AAPL;sell;14,142474;51,4694;18913,11;18619,80;-293,31;147,41000366;293,31;1,98978092;36176,46
2023-02-01;VOO;buy;7,611702;27,7016;9963,72;10021,47;57,75;364,10998535;57,75;0,15859804;36176,46
2023-02-01;GLD;buy;3,879309;14,1182;4922,30;5107,45;185,15;169,77999878;185,15;1,09050497;36176,46
2023-02-01;TLT;buy;1,843973;6,7109;2377,33;2427,75;50,42;101,70999908;50,42;0,49572855;36176,46
2023-03-01;AAPL;sell;14,195293;51,6562;22388,97;21070,73;-1318,24;177,25000000;1318,24;7,43718934;40790,36
2023-03-01;VOO;buy;7,588926;27,6158;10350,65;11264,60;913,95;376,07000732;913,95;2,43026580;40790,36
2023-03-01;GLD;buy;3,877061;14,1085;5511,76;5754,90;243,14;183,22000122;243,14;1,32705179;40790,36
2023-03-01;TLT;buy;1,819070;6,6195;2538,98;2700,13;161,15;106,37000275;161,15;1,51498826;40790,36
2023-04-01;VOO;sell;7,568619;27,5886;11443,72;11317,23;-126,48;382,04998779;126,48;0,33106407;41021,39
2023-04-01;TLT;sell;1,794654;6,5417;2702,42;2683,52;-18,90;106,45999908;18,90;0,17751385;41021,39
2023-04-01;AAPL;buy;14,195293;51,7437;21070,73;21225,99;155,26;177,25000000;145,38;0,82020394;41021,39
2023-05-01;VOO;sell;7,548218;27,5652;11371,74;11277,06;-94,68;383,89001465;94,68;0,24663797;40910,53
2023-05-01;GLD;buy;3,871676;14,1389;5726,63;5784,29;57,66;182,32000732;57,66;0,31626169;40910,53
2023-05-01;TLT;buy;1,767987;6,4565;2596,05;2641,38;45,33;102,98999786;37,02;0,35946229;40910,53
2023-06-01;AAPL;sell;14,246883;52,0074;22487,28;22227,45;-259,84;187,86999512;259,84;1,38306034;42739,04
2023-06-01;VOO;sell;7,539981;27,5242;11964,16;11763,59;-200,56;407,27999878;200,56;0,49244321;42739,04
2023-06-01;GLD;buy;3,865360;14,1103;5655,80;6030,59;374,79;178,27000427;374,79;2,10234949;42739,04
2023-06-01;TLT;buy;1,741745;6,3581;2631,79;2717,40;85,61;102,94000244;85,61;0,83166848;42739,04
2023-07-01;VOO;sell;7,537369;27,5498;12150,63;11898,17;-252,46;420,67999268;252,46;0,60012479;43187,80
2023-07-01;GLD;sell;3,861067;14,1126;6168,61;6094,92;-73,69;182,35000610;73,69;0,40412603;43187,80
2023-07-01;AAPL;buy;14,246883;52,0738;22227,45;22489,52;262,07;187,86999512;262,07;1,39497694;43187,80
2023-07-01;TLT;buy;1,713712;6,2638;2641,11;2705,19;64,08;100,05000305;64,08;0,64046541;43187,80
2023-08-01;AAPL;sell;14,246883;52,1583;22489,52;22336,26;-153,26;187,86999512;153,26;0,81578913;42823,98
2023-08-01;VOO;buy;7,529255;27,5648;11704,43;11804,36;99,94;413,82998657;99,94;0,24148808;42823,98
2023-08-01;GLD;buy;3,855110;14,1137;6017,04;6044,04;27,00;180,02000427;27,00;0,14999930;42823,98
2023-08-01;TLT;buy;1,683452;6,1632;2612,99;2639,32;26,32;96,63999939;26,32;0,27239671;42823,98
2023-09-01;AAPL;sell;14,293634;52,3717;22583,56;21977,08;-606,47;189,94999695;606,47;3,19281064;41963,70
2023-09-01;VOO;buy;7,508071;27,5095;11201,64;11543,98;342,35;392,70001221;342,35;0,87177305;41963,70
2023-09-01;GLD;buy;3,843936;14,0841;5756,31;5910,22;153,91;171,44999695;153,91;0,89769047;41963,70
2023-09-01;TLT;buy;1,647053;6,0348;2422,20;2532,42;110,22;88,69000244;110,22;1,24275628;41963,70
2023-10-01;GLD;sell;3,839698;14,1055;6345,94;5924,71;-421,23;184,08999634;421,23;2,28817894;42002,76
2023-10-01;AAPL;buy;14,293634;52,5091;21977,08;22055,29;78,21;189,94999695;78,21;0,41175045;42002,76
2023-10-01;VOO;buy;7,481112;27,4826;11293,23;11543,47;250,24;384,17001343;250,24;0,65137075;42002,76
2023-10-01;TLT;buy;1,606782;5,9027;2386,51;2479,29;92,78;83,58000183;92,78;1,11009505;42002,76
2023-11-01;VOO;sell;7,471926;27,4931;12602,05;11945,22;-656,83;419,39999390;656,83;1,56612691;43448,04
2023-11-01;TLT;sell;1,574300;5,7927;2716,00;2516,80;-199,20;91,55999756;199,20;2,17564436;43448,04
2023-11-01;AAPL;buy;14,293634;52,5937;22055,29;22850,95;795,66;189,94999695;795,66;4,18877036;43448,04
2023-11-01;GLD;buy;3,837583;14,1205;6074,69;6135,07;60,38;188,75000000;60,38;0,31988710;43448,04
2023-12-01;VOO;sell;7,469813;27,4771;12440,80;11847,22;-593,58;436,79998779;593,58;1,35892108;43116,74
2023-12-01;GLD;sell;3,836331;14,1116;6213,73;6084,47;-129,25;191,16999817;129,25;0,67612028;43116,74
2023-12-01;TLT;sell;1,548294;5,6953;2718,01;2455,61;-262,40;98,87999725;262,40;2,65371812;43116,74
2023-12-01;AAPL;buy;14,331166;52,7160;21744,19;22729,42;985,23;180,75000000;985,23;5,45078985;43116,74
2024-01-01;VOO;sell;7,469247;27,5063;12037,63;11873,20;-164,43;443,82000732;164,43;0,37049063;43165,43
2024-01-01;AAPL;buy;14,331166;52,7760;22729,42;22780,98;51,56;180,75000000;51,56;0,28522875;43165,43
2024-01-01;GLD;buy;3,833271;14,1164;5997,90;6093,41;95,51;188,44999695;95,51;0,50680137;43165,43
2024-01-01;TLT;buy;1,521034;5,6014;2400,48;2417,85;17,37;96,66000366;17,37;0,17969525;43165,43
2024-02-01;VOO;sell;7,477280;27,5599;12491,44;12057,29;-434,15;466,92999268;434,15;0,92979620;43749,45
2024-02-01;AAPL;buy;14,331166;52,8220;22780,98;23109,34;328,37;180,75000000;328,37;1,81668220;43749,45
2024-02-01;GLD;buy;3,830281;14,1177;6121,22;6176,42;55,20;189,30999756;55,20;0,29159918;43749,45
2024-02-01;TLT;buy;1,492319;5,5004;2355,82;2406,40;50,58;94,18000031;50,58;0,53707563;43749,45
2024-03-01;AAPL;sell;14,368305;52,9085;24579,65;24402,43;-177,22;192,25000000;177,22;0,92180991;46121,97
